image_name,leg_length,torso_length,shoulder_width,hip_width
MPPS\MPPS\women\Screenshot 2024-11-18 004613.png,0.42937439792395443,0.24598258850053079,0.3186500233815422,0.20784324769013565
MPPS\MPPS\women\Screenshot 2024-11-18 004626.png,0.5111499357009611,0.2322888953207202,0.22794252439237653,0.13857141799711417
MPPS\MPPS\women\Screenshot 2024-11-18 004643.png,0.484641753650584,0.25134348148508995,0.30054472101927204,0.16565415641249265
MPPS\MPPS\women\Screenshot 2024-11-18 004707.png,0.5009222125869309,0.2427423078884352,0.38257135454447505,0.22793475750895492
MPPS\MPPS\women\Screenshot 2024-11-18 004723.png,0.5000285280345624,0.24931553799645004,0.3095178859541382,0.16875547527767812
MPPS\MPPS\women\Screenshot 2024-11-18 005250.png,0.5201582648265191,0.23733606753912026,0.2946900123216769,0.17141859083216743
MPPS\MPPS\women\Screenshot 2024-11-18 005354.png,0.4739354366383438,0.23431550187000494,0.3455245010626503,0.1862926195258782
MPPS\MPPS\women\Screenshot 2024-11-18 005408.png,0.47583468979181476,0.2322725558391335,0.3930798473851274,0.2116061610023629
MPPS\MPPS\women\Screenshot 2024-11-18 005432.png,0.4580085007277548,0.2088374077750046,0.3229290375989691,0.17449219458737186
MPPS\MPPS\women\Screenshot 2024-11-18 005450.png,0.4868466852422645,0.24346992785729266,0.3623986822043239,0.21320425636933488
MPPS\MPPS\women\Screenshot 2024-11-18 005516.png,0.5181742879116057,0.265353980347779,0.46185700441080285,0.22834879173040856
MPPS\MPPS\women\Screenshot 2024-11-18 005528.png,0.4840232057916203,0.29055293727809195,0.48839236506210804,0.2476880533088591
MPPS\MPPS\women\Screenshot 2024-11-18 005537.png,0.44231054038608486,0.2572096458858279,0.3296544258644377,0.17085590992545027
MPPS\MPPS\women\Screenshot 2024-11-18 005553.png,0.48478133628725756,0.28048447061362636,0.3598679317992629,0.21501032978117565
MPPS\MPPS\women\Screenshot 2024-11-18 005618.png,0.47587589219846765,0.2588110119582886,0.37631263771339757,0.22203589444794816
MPPS\MPPS\women\Screenshot 2024-11-18 005635.png,0.533022996271092,0.2683213496778126,0.3659986505441829,0.20486292057180763
MPPS\MPPS\women\Screenshot 2024-11-18 005651.png,0.47475608844963135,0.27509363603138687,0.376819610175936,0.21130172827192673
MPPS\MPPS\women\Screenshot 2024-11-18 005711.png,0.501880688882118,0.2653228393025969,0.37946918538059515,0.233012457641896
MPPS\MPPS\women\Screenshot 2024-11-18 005725.png,0.48735495214566066,0.24719493527719505,0.35977966201025385,0.21380789048871213
MPPS\MPPS\women\Screenshot 2024-11-18 005747.png,0.5023410533509101,0.21896121152925074,0.26206035258461485,0.17723178596239905
MPPS\MPPS\women\Screenshot 2024-11-18 005824.png,0.5171555994847543,0.22634932499081475,0.3051425418069624,0.1911420693153838
MPPS\MPPS\women\Screenshot 2024-11-18 005910.png,0.5181073691562224,0.24100341121410263,0.3340808597457515,0.1999386280711359
MPPS\MPPS\women\Screenshot 2024-11-18 005931.png,0.4664658968533608,0.2490499151582471,0.4018061095710177,0.22532472853712177
MPPS\MPPS\women\Screenshot 2024-11-18 005951.png,0.505970645089953,0.243249811627604,0.3599497250943944,0.1781416285030163
MPPS\MPPS\women\Screenshot 2024-11-18 010010.png,0.4865935266780032,0.23637770576886427,0.30756834374117326,0.15625131612481122
MPPS\MPPS\women\Screenshot 2024-11-18 010026.png,0.47884386202383356,0.23157944039619732,0.30397635599101563,0.18674865723040104
MPPS\MPPS\women\Screenshot 2024-11-18 010044.png,0.5127777626863897,0.2121526198816932,0.3212723582530789,0.17268032936993447
MPPS\MPPS\women\Screenshot 2024-11-18 010108.png,0.45949592407871404,0.2207595252150595,0.28700121329934986,0.1672107753002898
MPPS\MPPS\women\Screenshot 2024-11-18 010133.png,0.4925017455437544,0.2447063537740931,0.2490174473179104,0.1554876850326517
MPPS\MPPS\women\Screenshot 2024-11-18 010218.png,0.4973002264042094,0.25926795677274317,0.27232532363412676,0.17678967377859353
MPPS\MPPS\women\Screenshot 2024-11-18 010229.png,0.4977914800079093,0.2592287854260927,0.29925362370322733,0.17676332129397368
MPPS\MPPS\women\Screenshot 2024-11-18 010308.png,0.4334890646293986,0.2772386120519341,0.2962235049538357,0.17392877979590038
MPPS\MPPS\women\Screenshot 2024-11-18 010335.png,0.4420439387823238,0.2641293236461027,0.44830929676943243,0.2530956454275803
MPPS\MPPS\women\Screenshot 2024-11-18 010608.png,0.5041622269517979,0.2462782947171959,0.30587964405950935,0.20307012817222822
MPPS\MPPS\women\Screenshot 2024-11-18 010730.png,0.4415126351655466,0.27369438508082844,0.2944115440147349,0.14135337868213974
MPPS\MPPS\women\Screenshot 2024-11-18 010835.png,0.4379257458714791,0.2711432812929765,0.3156344162950078,0.17973406657285132
MPPS\MPPS\women\Screenshot 2024-11-18 010924.png,0.522098981206674,0.24065890781471044,0.24727516607879232,0.1444543260702718
MPPS\MPPS\women\Screenshot 2024-11-18 011010.png,0.5007933490611434,0.25837139618228905,0.5034706920203548,0.264772232814303
MPPS\MPPS\women\Screenshot 2024-11-18 011637.png,0.5007647473720686,0.23481882731406442,0.2858339537986142,0.2311036540365167
MPPS\MPPS\women\Screenshot 2024-11-18 011648.png,0.48729428500251426,0.24537124499835358,0.3616738573779246,0.24126781046527876
MPPS\MPPS\women\Screenshot 2024-11-18 011701.png,0.5048671047331895,0.25024819302483464,0.34030113248640576,0.1646631190348734
MPPS\MPPS\women\Screenshot 2024-11-18 011715.png,0.6026170542109415,0.2559448097460534,0.299366467153848,0.16529588593871397
MPPS\MPPS\women\Screenshot 2024-11-18 011733.png,0.4874187477475917,0.28660647061435834,0.34603964460100967,0.2111686270227438
MPPS\MPPS\women\Screenshot 2024-11-18 011744.png,0.4264913765179966,0.2827889403003234,0.30716589493419916,0.16959081754064878
MPPS\MPPS\women\Screenshot 2024-11-18 011800.png,0.40442293906130744,0.23710698174756312,0.23893189817007002,0.14132949599910594
MPPS\MPPS\women\Screenshot 2024-11-18 011817.png,0.43354297213187504,0.2400752242937833,0.34195913533144456,0.22921239103599392
MPPS\MPPS\women\Screenshot 2024-11-18 011829.png,0.49528072041758875,0.24272380919533001,0.30706279098370515,0.1882672755647829
MPPS\MPPS\women\Screenshot 2024-11-18 011840.png,0.49434279372640455,0.24644844917270695,0.36381074171321637,0.19588168310431614
MPPS\MPPS\women\Screenshot 2024-11-18 011911.png,0.4872506064274062,0.26058426211623226,0.34969706691913993,0.2029518491807838
MPPS\MPPS\women\Screenshot 2024-11-18 011932.png,0.5189113621831942,0.2695476344421245,0.40470515292422893,0.25360914626087183
MPPS\MPPS\women\Screenshot 2024-11-18 012103.png,0.4582764911094827,0.2974482502302462,0.2761665494891182,0.21572181727165254
MPPS\MPPS\women\Screenshot 2024-11-18 012118.png,0.4979369825941877,0.2516805722627804,0.4014102088983529,0.24192405027238426
MPPS\MPPS\women\Screenshot 2024-11-18 012133.png,0.42694873759401386,0.29918296393188665,0.2286939964446754,0.13901058549960213
MPPS\MPPS\women\Screenshot 2024-11-18 012157.png,0.4627292060192947,0.26513554987160326,0.2888188255435091,0.17257222648238155
MPPS\MPPS\women\Screenshot 2024-11-18 012225.png,0.5230764141640184,0.1865864515887177,0.2773810512544728,0.18474990623385298
MPPS\MPPS\women\Screenshot 2024-11-18 012240.png,0.48843204434880655,0.2206897787648807,0.34917232266330867,0.22086400841948772
MPPS\MPPS\women\Screenshot 2024-11-18 012254.png,0.47762055758863886,0.25156541154537876,0.3583703090481059,0.21088498221651247
MPPS\MPPS\women\Screenshot 2024-11-18 012325.png,0.49094751090280075,0.242937475895358,0.29820120807982703,0.20452125835808946
MPPS\MPPS\women\Screenshot 2024-11-18 012336.png,0.4381760634319369,0.20158327717704277,0.28544948564080963,0.1548482773353845
MPPS\MPPS\women\Screenshot 2024-11-18 012348.png,0.46767067492567505,0.2347376062265409,0.3088254945251655,0.18686051814842713
MPPS\MPPS\women\Screenshot 2024-11-18 012405.png,0.4434781047141786,0.25391656963283776,0.38667476804862655,0.20627119453637516
MPPS\MPPS\women\Screenshot 2024-11-18 012418.png,0.4750028077738677,0.23406824431301154,0.2940125321402681,0.16370227286549366
MPPS\MPPS\women\Screenshot 2024-11-18 012433.png,0.44374607978902947,0.2280190823618393,0.32406047146033123,0.1658978400885438
MPPS\MPPS\women\Screenshot 2024-11-18 012445.png,0.47934878777522616,0.25916919364393726,0.28492743119190334,0.1433524502137799
MPPS\MPPS\women\Screenshot 2024-11-18 012512.png,0.4577732234690909,0.27587308789015447,0.3521048325779853,0.1856653378033354
MPPS\MPPS\women\Screenshot 2024-11-18 012529.png,0.4815143617824543,0.2780091104419258,0.4010811195414595,0.23720762600830875
MPPS\MPPS\women\Screenshot 2024-11-18 012547.png,0.45016781679865187,0.23084524874391368,0.3955031019531818,0.21391988267199732
MPPS\MPPS\women\Screenshot 2024-11-18 012600.png,0.452233885796898,0.2588290829857021,0.384819365721535,0.19965049679551575
MPPS\MPPS\women\Screenshot 2024-11-18 012610.png,0.49341820079995885,0.26410230156916725,0.3685870839094506,0.2134396045629964
MPPS\MPPS\women\Screenshot 2024-11-18 012620.png,0.4388664720991516,0.23010895557156985,0.35331983230173936,0.1818225474108528
MPPS\MPPS\women\Screenshot 2024-11-18 012631.png,0.45059311137814007,0.2436321975344423,0.3541471909936485,0.19537127965142514
MPPS\MPPS\women\Screenshot 2024-11-18 012642.png,0.4679765300183938,0.19685136489532992,0.4090993402113083,0.22286548186216876
MPPS\MPPS\women\Screenshot 2024-11-18 012657.png,0.48185511488911814,0.27468133199853806,0.46120454803868466,0.24248186949131592
MPPS\MPPS\women\Screenshot 2024-11-18 012713.png,0.4713452831414279,0.270741822716705,0.4333251503574145,0.23342953087372442
MPPS\MPPS\women\Screenshot 2024-11-18 012724.png,0.4930264601866587,0.23664246780850928,0.3408897955345412,0.21278916835914868
MPPS\MPPS\women\Screenshot 2024-11-18 012736.png,0.5011316513748237,0.2273015630022673,0.34117276214854636,0.22138891139710076
MPPS\MPPS\women\Screenshot 2024-11-18 012752.png,0.40626810202054175,0.26840957921458725,0.37313085529070183,0.2113846780009831
MPPS\MPPS\women\Screenshot 2024-11-18 012804.png,0.42267054447063473,0.25176929347520066,0.3765865060401385,0.20858741417850138
MPPS\MPPS\women\Screenshot 2024-11-18 012814.png,0.47158863447419974,0.2734479658619724,0.34968308727305886,0.19141815137724447
MPPS\MPPS\women\Screenshot 2024-11-18 012831.png,0.5073444330909125,0.23694541754107556,0.40182272736361074,0.2063393180129451
MPPS\MPPS\women\Screenshot 2024-11-18 012844.png,0.48260310634884945,0.27300277231959286,0.39112265363564847,0.2257993082617138
MPPS\MPPS\women\Screenshot 2024-11-18 012901.png,0.4086017575366346,0.26230747166396823,0.32362546506280504,0.18331726566570639
MPPS\MPPS\women\Screenshot 2024-11-18 012912.png,0.5112001021953266,0.23963191042541696,0.3501354698597302,0.18677599995166747
MPPS\MPPS\women\Screenshot 2024-11-18 012927.png,0.4718205714183077,0.23133599308497457,0.24261012180993896,0.14900891555956064
MPPS\MPPS\women\Screenshot 2024-11-18 012937.png,0.45873625607798335,0.2514972867239989,0.3476520691138492,0.19843817734175628
MPPS\MPPS\women\Screenshot 2024-11-18 012954.png,0.5031356459677215,0.21328164608133834,0.3049140479033331,0.16894401560467182
MPPS\MPPS\women\Screenshot 2024-11-18 013008.png,0.49321336058160836,0.23622862990675347,0.2718686098282256,0.1877251219965035
MPPS\MPPS\women\Screenshot 2024-11-18 013122.png,0.5051918302603943,0.26632986238070916,0.3181652169790379,0.1814829908656327
MPPS\MPPS\women\Screenshot 2024-11-18 013135.png,0.43639383392542347,0.29281820299893246,0.2790646802665422,0.1604455711989897
MPPS\MPPS\women\Screenshot 2024-11-18 013147.png,0.4640751546965509,0.29607575837334865,0.41973584401355846,0.22408171763023133
MPPS\MPPS\women\Screenshot 2024-11-18 013157.png,0.4777926015622617,0.27745759227490674,0.40260603871050904,0.21136867583361846
MPPS\MPPS\women\Screenshot 2024-11-18 013211.png,0.45600692092869793,0.2245455584814241,0.38590838139072375,0.20808753174209
MPPS\MPPS\women\Screenshot 2024-11-18 013221.png,0.4393488886515463,0.16023023467105196,0.31130563536331074,0.18029610823510522
MPPS\MPPS\women\Screenshot 2024-11-18 013232.png,0.44015482285253554,0.22823851582198493,0.3628384181286326,0.19807093696425973
MPPS\MPPS\women\Screenshot 2024-11-18 013245.png,0.45465122283262976,0.23089050124144994,0.2655985793856745,0.13374979032580672
MPPS\MPPS\women\Screenshot 2024-11-18 014535.png,0.4407892246775527,0.2645519089411167,0.30296031582817295,0.16473024129088748
MPPS\MPPS\women\Screenshot 2024-11-18 014545.png,0.41054899084695573,0.25812219877003295,0.24387569208728022,0.0964638736177429
MPPS\MPPS\women\Screenshot 2024-11-18 014603.png,0.4764964562698901,0.2555962301215466,0.3644334872350481,0.1937726274806423
MPPS\MPPS\women\Screenshot 2024-11-18 014619.png,0.4377325609432284,0.2730676283131795,0.4678116221674034,0.21423795280205654
MPPS\MPPS\women\Screenshot 2024-11-18 014641.png,0.4922862720126056,0.22709669805523844,0.25963873793980147,0.12506230331369775
MPPS\MPPS\women\Screenshot 2024-11-18 014659.png,0.5106206985910035,0.2310560278442459,0.2312786202426026,0.12182723315533409
MPPS\MPPS\women\Screenshot 2024-11-18 014732.png,0.5079154738310832,0.23471007296531718,0.24169268002317876,0.14207669484350136
MPPS\MPPS\women\Screenshot 2024-11-18 014746.png,0.4756321678939977,0.24484225208622676,0.24756352425910486,0.14241713381711504
MPPS\MPPS\women\Screenshot 2024-11-18 014758.png,0.48785838389257524,0.26222049443301954,0.2704723692797828,0.14015842904494824
MPPS\MPPS\women\Screenshot 2024-11-18 014812.png,0.437634092819365,0.22510199784836155,0.27603589630469066,0.073443843246666
MPPS\MPPS\women\Screenshot 2024-11-18 014824.png,0.45334549401896973,0.2324407136396041,0.29189623599607756,0.14948342452449045
MPPS\MPPS\women\Screenshot 2024-11-18 014844.png,0.5016072153371858,0.24320785563378672,0.35742420632875405,0.1988818136197091
MPPS\MPPS\women\Screenshot 2024-11-18 014856.png,0.3866370627676169,0.22566349203745753,0.3038074428219435,0.1564202382464476
MPPS\MPPS\women\Screenshot 2024-11-18 014907.png,0.4301907630571543,0.2124158162515264,0.2949441434802415,0.15301600681163846
MPPS\MPPS\women\Screenshot 2024-11-18 014920.png,0.4767696212757045,0.20161678083376874,0.25028966827262733,0.1480622707414034
MPPS\MPPS\women\Screenshot 2024-11-18 014930.png,0.4854368767062714,0.24380424471565923,0.28057544989478556,0.17345801120251725
MPPS\MPPS\women\Screenshot 2024-11-18 014945.png,0.4373523919397512,0.24616395304814742,0.3591264668075764,0.18200786718015308
MPPS\MPPS\women\Screenshot 2024-11-18 015011.png,0.4722086675891304,0.22078539514655995,0.28974483495810827,0.18013332243025884
MPPS\MPPS\women\Screenshot 2024-11-18 015354.png,0.4638178990128907,0.24626346769497648,0.29290417708002064,0.16774554682856338
MPPS\MPPS\women\Screenshot 2024-11-18 015426.png,0.45051987273509675,0.24246335147364664,0.223916937069177,0.08394343236482776
MPPS\MPPS\women\Screenshot 2024-11-18 015438.png,0.47593759155275883,0.21732303689439242,0.2674751536669129,0.1438796252189395
MPPS\MPPS\women\Screenshot 2024-11-18 015516.png,0.42342867382818206,0.23281714315988977,0.2729309994980251,0.12576103891336612
MPPS\MPPS\women\Screenshot 2024-11-18 015538.png,0.400873229395593,0.1925186210200599,0.288199159398166,0.19792296771486387
MPPS\MPPS\women\Screenshot 2024-11-18 015554.png,0.40247663746508733,0.22756179067858517,0.23799835836581967,0.18880085047364228
MPPS\MPPS\women\Screenshot 2024-11-18 015612.png,0.39138588587491696,0.24997291335037425,0.2700466427997432,0.20163904395110246
MPPS\MPPS\women\Screenshot 2024-11-18 015631.png,0.4089380206963405,0.24703662347387773,0.3462550039156887,0.19169911342693197
MPPS\MPPS\women\Screenshot 2024-11-18 015644.png,0.45496344270379924,0.27234346948938754,0.2598157579698801,0.15589372490898382
MPPS\MPPS\women\Screenshot 2024-11-18 015655.png,0.44307822926768803,0.2636684338400436,0.2833667021441253,0.13532655553607556
MPPS\MPPS\women\Screenshot 2024-11-18 015713.png,0.4294525986483256,0.2642968231559443,0.3402290773287566,0.16726612222899825
MPPS\MPPS\women\Screenshot 2024-11-18 015742.png,0.43545695975784027,0.2714295713592783,0.3577814657695118,0.21344735813703355
MPPS\MPPS\women\Screenshot 2024-11-18 073056.png,0.4816310365062722,0.24135292146523657,0.2785971435793267,0.17388299294368223
MPPS\MPPS\women\Screenshot 2024-11-18 073110.png,0.5062343130697852,0.2547838092187157,0.2835683702631348,0.16248706586441336
MPPS\MPPS\women\Screenshot 2024-11-18 073123.png,0.5275920251167608,0.2737459539253006,0.25558200034230516,0.12570346037315466
MPPS\MPPS\women\Screenshot 2024-11-18 073139.png,0.4492421806160732,0.19899139919818534,0.27325774625509186,0.15449991901413107
MPPS\MPPS\women\Screenshot 2024-11-18 073156.png,0.424852833857944,0.2371165842347054,0.23456683094854858,0.15991685991748408
MPPS\MPPS\women\Screenshot 2024-11-18 073212.png,0.463991107499451,0.25972928313244653,0.23423006664757295,0.14698145127948492
MPPS\MPPS\women\Screenshot 2024-11-18 073224.png,0.45353272567409864,0.2516360887379696,0.2672806010922227,0.1653078470043388
MPPS\MPPS\women\Screenshot 2024-11-18 073236.png,0.4377065058381529,0.23635811254517855,0.25142115823344413,0.13956893553419697
MPPS\MPPS\women\Screenshot 2024-11-18 073249.png,0.4678456205005187,0.26295601600246593,0.28259037058519165,0.16293012090020734
MPPS\MPPS\women\Screenshot 2024-11-18 073305.png,0.43569867366161963,0.27831115795520933,0.2827349873803311,0.14063627558865344
MPPS\MPPS\women\Screenshot 2024-11-18 073315.png,0.4519124057382477,0.27546522758734115,0.28058054151465706,0.154783697395907
MPPS\MPPS\women\Screenshot 2024-11-18 073326.png,0.47586501728929204,0.2705496939112608,0.2466471230153504,0.1443205993768637
MPPS\MPPS\women\Screenshot 2024-11-18 073342.png,0.4453369431078393,0.2676345662286914,0.32546653269701975,0.2056744642819749
MPPS\MPPS\women\Screenshot 2024-11-18 073406.png,0.4586653670616812,0.2529279722563719,0.2546485364174594,0.14169357163002091
MPPS\MPPS\women\Screenshot 2024-11-18 073417.png,0.5008380219029671,0.2609452784867668,0.3201832243525049,0.1950084452396249
MPPS\MPPS\women\Screenshot 2024-11-18 073432.png,0.4417292211481393,0.2879429416663815,0.33351773467721013,0.15815088991723558
MPPS\MPPS\women\Screenshot 2024-11-18 073447.png,0.4840123330948934,0.27864898323885157,0.2799016932355425,0.14014873533020888
MPPS\MPPS\women\Screenshot 2024-11-18 073501.png,0.44871549202112426,0.26357815768438897,0.4159281535574116,0.24591517781511193
MPPS\MPPS\women\Screenshot 2024-11-18 073513.png,0.4350821293026032,0.2579910940336754,0.33263865807947984,0.1995162639532944
MPPS\MPPS\women\Screenshot 2024-11-18 073524.png,0.474762995713352,0.24783232534426416,0.29498711288130564,0.15813076928689718
MPPS\MPPS\women\Screenshot 2024-11-18 073543.png,0.4675438373715489,0.24595735915380507,0.32374482578198305,0.19571248014905815
MPPS\MPPS\women\Screenshot 2024-11-18 073556.png,0.4802397319041962,0.24981857945313313,0.37251750629393754,0.21636709673187712
MPPS\MPPS\women\Screenshot 2024-11-18 073607.png,0.4758747805292264,0.26669774189233264,0.3927208923495128,0.21259514093060722
MPPS\MPPS\women\Screenshot 2024-11-18 073621.png,0.45622386991282304,0.2545609860372077,0.4129696640976492,0.21508665228751045
MPPS\MPPS\women\Screenshot 2024-11-18 073637.png,0.5085948488709585,0.27637858790779724,0.32387813263709647,0.1944601853532715
MPPS\MPPS\women\Screenshot 2024-11-18 073650.png,0.515788821318473,0.2537202498613326,0.3557247711255453,0.22565086990870972
MPPS\MPPS\women\Screenshot 2024-11-18 073707.png,0.4839744731925553,0.2746015433865619,0.24502043307140822,0.19436565432225006
MPPS\MPPS\women\Screenshot 2024-11-18 073721.png,0.448435134222671,0.21546199370209826,0.31484641182078477,0.18202686115414302
MPPS\MPPS\women\Screenshot 2024-11-18 073739.png,0.44345241159754056,0.24294886260249296,0.43709543169362136,0.2709805801837227
MPPS\MPPS\women\Screenshot 2024-11-18 073756.png,0.446867432972449,0.2599150165778425,0.2696909909946659,0.14504003507933116
MPPS\MPPS\women\Screenshot 2024-11-18 073810.png,0.47476781509248084,0.2757346754414804,0.343402493212052,0.166664049157204
MPPS\MPPS\women\Screenshot 2024-11-18 073824.png,0.4875183170613481,0.29913839691390315,0.3835427454297166,0.18898898671028502
MPPS\MPPS\women\Screenshot 2024-11-18 073838.png,0.4778122534649494,0.2906672368227952,0.33638278549302547,0.15560943296660212
MPPS\MPPS\women\Screenshot 2024-11-18 073857.png,0.4746332001685141,0.2724616471662865,0.29536600857380624,0.15830529144425598
MPPS\MPPS\women\Screenshot 2024-11-18 073912.png,0.4600323222286012,0.26553802937600673,0.32166978391332685,0.191384969689664
MPPS\MPPS\women\Screenshot 2024-11-18 073926.png,0.4446620645139413,0.25853140461599244,0.3495758048750172,0.2092267906500767
MPPS\MPPS\women\Screenshot 2024-11-18 073942.png,0.44369742763582254,0.2287090099021935,0.34278746605637805,0.19187765291401299
MPPS\MPPS\women\Screenshot 2024-11-18 073957.png,0.4897215080145784,0.24537690455198613,0.29688774888357344,0.1903799481792367
MPPS\MPPS\women\Screenshot 2024-11-18 074012.png,0.465224006835406,0.28132929324362765,0.25101707205880464,0.14706387069428997
MPPS\MPPS\women\Screenshot 2024-11-18 074034.png,0.5128809187425543,0.2234740851591224,0.2625309283328271,0.1534186988438962
MPPS\MPPS\women\Screenshot 2024-11-18 074046.png,0.4389374196191437,0.23382416301724632,0.28809836658754423,0.16677243617554818
MPPS\MPPS\women\Screenshot 2024-11-18 074102.png,0.44682723727337526,0.25610537708497483,0.24445476083228956,0.13757082681447705
MPPS\MPPS\women\Screenshot 2024-11-18 074113.png,0.4688496578314974,0.22157108161348385,0.2525764152831163,0.16296966057217646
MPPS\MPPS\women\Screenshot 2024-11-18 074129.png,0.4391296029785652,0.25796393380166305,0.28662470331518075,0.15052592729461833
MPPS\MPPS\women\Screenshot 2024-11-18 074158.png,0.473355602625063,0.28538266141997803,0.26832678983929864,0.17050100012765232
MPPS\MPPS\women\Screenshot 2024-11-18 074210.png,0.45780139326607316,0.26956947318196783,0.3490972541485553,0.2198484830797315
MPPS\MPPS\women\Screenshot 2024-11-18 074231.png,0.4464896535074008,0.258506583286533,0.43265625494098303,0.22521971258102927
MPPS\MPPS\women\Screenshot 2024-11-18 074348.png,0.4595369530428317,0.25451213267355927,0.40368120100194604,0.24496995924327233
MPPS\MPPS\women\Screenshot 2024-11-18 074359.png,0.48298044574513066,0.2231829923382268,0.29652209895209586,0.19767114291039303
MPPS\MPPS\women\Screenshot 2024-11-18 074414.png,0.4995787358782023,0.26329164846218817,0.29514434060969696,0.17109660460478512
MPPS\MPPS\women\Screenshot 2024-11-18 074428.png,0.45914522449069944,0.28458839350821674,0.2727744481724703,0.14145820714990487
MPPS\MPPS\women\Screenshot 2024-11-18 074441.png,0.4996807365149538,0.25646357903911954,0.33871679689108447,0.18803866778947173
MPPS\MPPS\women\Screenshot 2024-11-18 074452.png,0.49209654308591616,0.26301405587272947,0.37359123218261003,0.2039549825514046
MPPS\MPPS\women\Screenshot 2024-11-18 074515.png,0.44538981494106605,0.24642862696289783,0.37398677312641637,0.22679449096936102
MPPS\MPPS\women\Screenshot 2024-11-18 074530.png,0.49842890012562563,0.23837564157597052,0.3088314442096332,0.19015767326845748
MPPS\MPPS\women\Screenshot 2024-11-18 074543.png,0.46992906814202257,0.2504940201743517,0.4015941724094837,0.22813663109628876
MPPS\MPPS\women\Screenshot 2024-11-18 074555.png,0.48972608483275337,0.23320015937062502,0.3256677709362943,0.19524230340327492
MPPS\MPPS\women\Screenshot 2024-11-18 074607.png,0.49574753016371537,0.22042718348212076,0.2972295630503816,0.1746649490214469
MPPS\MPPS\women\Screenshot 2024-11-18 074629.png,0.5132048948913537,0.22255016707955974,0.4335295441163135,0.27879409095865815
MPPS\MPPS\women\Screenshot 2024-11-18 074650.png,0.47795058409999963,0.29290595383286694,0.4353686429751671,0.2677436129661836
MPPS\MPPS\women\Screenshot 2024-11-18 074710.png,0.42470191534759366,0.3062695741382373,0.4224542551230033,0.21309491873685538
MPPS\MPPS\women\Screenshot 2024-11-18 074724.png,0.44733360778369996,0.2872074755211557,0.27280057644630007,0.15355500761662683
MPPS\MPPS\women\Screenshot 2024-11-18 074738.png,0.5086112035546996,0.26980295997755344,0.30625729064527196,0.1894709225189623
MPPS\MPPS\women\Screenshot 2024-11-18 074800.png,0.4892180139955468,0.2618441798491078,0.3076165022591879,0.15958921081407404
MPPS\MPPS\women\Screenshot 2024-11-18 074810.png,0.4922702399516801,0.24991242456395849,0.318486005173275,0.17320635272799006
MPPS\MPPS\women\Screenshot 2024-11-18 074828.png,0.4690904105937515,0.26248886546430367,0.3769634352412832,0.2273998399009866
MPPS\MPPS\women\Screenshot 2024-11-18 074839.png,0.443205711099127,0.24821570935427684,0.27898560690668084,0.16857244837632937
MPPS\MPPS\women\Screenshot 2024-11-18 074851.png,0.48307882682703596,0.24062571967043478,0.3385413847925957,0.20919234816109428
MPPS\MPPS\women\Screenshot 2024-11-18 074902.png,0.47805944927891003,0.2463791770294939,0.3030391415388612,0.1816414507634345
MPPS\MPPS\women\Screenshot 2024-11-18 074918.png,0.4908465478496018,0.2672730550119009,0.30050461687483243,0.18616900794854274
MPPS\MPPS\women\Screenshot 2024-11-18 074940.png,0.4964664510520505,0.25932570398017624,0.26316757509608496,0.14190135342482885
MPPS\MPPS\women\Screenshot 2024-11-18 074950.png,0.4693751371684239,0.2583579784646818,0.32159175956856756,0.14543023319397266
MPPS\MPPS\women\Screenshot 2024-11-18 075005.png,0.4580933452306645,0.24646141271047428,0.2988370527827194,0.14488747850702738
MPPS\MPPS\women\Screenshot 2024-11-18 075025.png,0.49771376294426023,0.24888843437024977,0.3056503349355297,0.16969981667773845
MPPS\MPPS\women\Screenshot 2024-11-18 075039.png,0.4912284095906546,0.23672154961987588,0.258797617269277,0.16041441771871848
MPPS\MPPS\women\Screenshot 2024-11-18 075050.png,0.43875975989609506,0.26551554548020484,0.28568090813225583,0.18170376831881296
MPPS\MPPS\women\Screenshot 2024-11-18 075103.png,0.4670755034011777,0.25974669300902764,0.3454347632986528,0.22048701986820668
MPPS\MPPS\women\Screenshot 2024-11-18 075113.png,0.4554427461061244,0.2649175848137581,0.35437718492944736,0.20994516592333554
MPPS\MPPS\women\Screenshot 2024-11-18 075131.png,0.46229596849080135,0.244251088426988,0.2662614919134292,0.1664446915904415
MPPS\MPPS\women\Screenshot 2024-11-18 075150.png,0.47742707700686576,0.2539585542725788,0.33271994149270645,0.18578995400080953
MPPS\MPPS\women\Screenshot 2024-11-18 075204.png,0.47217825077446457,0.24819519034456888,0.2661494457524927,0.15314510683035207
MPPS\MPPS\women\Screenshot 2024-11-18 075216.png,0.4958878468877369,0.2989011139499526,0.3220150905231714,0.18784786228288436
MPPS\MPPS\women\Screenshot 2024-11-18 075227.png,0.5027770317491775,0.27894526838550876,0.3621378687424314,0.21888741149785534
MPPS\MPPS\women\Screenshot 2024-11-18 075304.png,0.5015211452990971,0.2618088849212114,0.38470247648546524,0.23408319833006913
MPPS\MPPS\women\Screenshot 2024-11-18 075319.png,0.45881162866608355,0.2527551443882728,0.27048582293647455,0.13936591171774282
MPPS\MPPS\women\Screenshot 2024-11-18 075329.png,0.4739581791693539,0.2484117502531665,0.2900031172786907,0.15930148161082672
MPPS\MPPS\women\Screenshot 2024-11-18 075340.png,0.4552608519520108,0.23635217697269534,0.3069055090385432,0.15016239996609546
